speaker,emotion,file_id,text,wav_path,npy_path
0011,Neutral,0011_000097,Confess that you opened the thirteenth door.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000097.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000097.npy
0011,Neutral,0011_000098,Said the witch.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000098.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000098.npy
0011,Neutral,0011_000099,I've hit the wrong nose.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000099.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000099.npy
0011,Neutral,0011_000100,"Well anyhow it didn't rain, he said.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000100.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000100.npy
0011,Neutral,0011_000101,"It's me piglit, help help!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000101.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000101.npy
0011,Neutral,0011_000102,"This is Jack, the relatives of Tom.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000102.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000102.npy
0011,Neutral,0011_000103,The elephant and the carpenter is the longest.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000103.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000103.npy
0011,Neutral,0011_000104,Here i am whom you seek.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000104.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000104.npy
0011,Neutral,0011_000105,He was killed by an arrow.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000105.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000105.npy
0011,Neutral,0011_000106,I guess it's a choice feast.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000106.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000106.npy
0011,Neutral,0011_000107,Tom and Michael woke up next morning.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000107.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000107.npy
0011,Neutral,0011_000108,The squire himself showed perfect.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000108.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000108.npy
0011,Neutral,0011_000109,If they mother knew it.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000109.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000109.npy
0011,Neutral,0011_000110,Act drop second act scene.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000110.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000110.npy
0011,Neutral,0011_000111,We nightly dance our heyday guise.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000111.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000111.npy
0011,Neutral,0011_000112,"Clown, to call him joey.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000112.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000112.npy
0011,Neutral,0011_000113,Mister lawson saw george last night.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000113.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000113.npy
0011,Neutral,0011_000114,A half pounds of flour and two ounces suet.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000114.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000114.npy
0011,Neutral,0011_000115,"He might call it, for example.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000115.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000115.npy
0011,Neutral,0011_000116,"No, I burst the balloon!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000116.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000116.npy
0011,Neutral,0011_000117,They were children of mine.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000117.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000117.npy
0011,Neutral,0011_000118,Look out! said Alice.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000118.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000118.npy
0011,Neutral,0011_000119,The owl flew into a bush.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000119.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000119.npy
0011,Neutral,0011_000120,Our King George is labourers.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000120.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000120.npy
0011,Neutral,0011_000121,Finn and the fairy shoemaker.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000121.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000121.npy
0011,Neutral,0011_000122,Am I an absolute pauper?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000122.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000122.npy
0011,Neutral,0011_000123,I am from towel land.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000123.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000123.npy
0011,Neutral,0011_000124,"You know, answers to the name of Tom's son.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000124.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000124.npy
0011,Neutral,0011_000125,To catch that bulrush root with my paw!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000125.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000125.npy
0011,Neutral,0011_000126,will this turn goes to the hill.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000126.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000126.npy
0011,Neutral,0011_000127,Cos I know I had some honey.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000127.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000127.npy
0011,Neutral,0011_000128,Put that rude grasshopper in jail!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000128.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000128.npy
0011,Neutral,0011_000129,A large flat ferry boat was moored beside it.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000129.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000129.npy
0011,Neutral,0011_000130,And would spoil my joke.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000130.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000130.npy
0011,Neutral,0011_000131,It must come sometimes to jam a day.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000131.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000131.npy
0011,Neutral,0011_000132,my god I thank you for this mercy!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000132.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000132.npy
0011,Neutral,0011_000133,I can smell the breath of an English.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000133.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000133.npy
0011,Neutral,0011_000134,Rare rabbit had a little apron.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000134.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000134.npy
0011,Neutral,0011_000135,I blinked my eyes hard.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000135.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000135.npy
0011,Neutral,0011_000136,She has eaten the tapioca all-of it.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000136.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000136.npy
0011,Neutral,0011_000137,Let this glass globe be.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000137.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000137.npy
0011,Neutral,0011_000138,But one requires the explorer to furnish proofs.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000138.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000138.npy
0011,Neutral,0011_000139,Cuckoos is downheaded and cry.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000139.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000139.npy
0011,Neutral,0011_000140,What an impetuous boy he is!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000140.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000140.npy
0011,Neutral,0011_000141,Can I lodge here tonight?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000141.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000141.npy
0011,Neutral,0011_000142,Wake now my merry tads!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000142.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000142.npy
0011,Neutral,0011_000143,Pussy can sit by the fire and sing.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000143.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000143.npy
0011,Neutral,0011_000144,We all see panda on TV or in the zoo.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000144.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000144.npy
0011,Neutral,0011_000145,Reed by the living pool!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000145.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000145.npy
0011,Neutral,0011_000146,"He said to Jack, the chatterer.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000146.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000146.npy
0011,Neutral,0011_000147,And there you'll find a snap dragon fly.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000147.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000147.npy
0011,Neutral,0011_000148,"And on the top of them, came Winnie, the cute bear.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000148.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000148.npy
0011,Neutral,0011_000149,My winding sheet!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000149.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000149.npy
0011,Neutral,0011_000150,I hope you enjoyed yourself?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000150.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000150.npy
0011,Neutral,0011_000151,All the way to China is home.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000151.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000151.npy
0011,Neutral,0011_000152,Guilty for what do you rule?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000152.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000152.npy
0011,Neutral,0011_000153,But we are not high yet.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000153.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000153.npy
0011,Neutral,0011_000154,He dreamt them all night.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000154.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000154.npy
0011,Neutral,0011_000155,This speech roused dame ilse to anger.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000155.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000155.npy
0011,Neutral,0011_000156,The eye could not catch them.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000156.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000156.npy
0011,Neutral,0011_000157,"Blackbird, and Jay.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000157.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000157.npy
0011,Neutral,0011_000158,it looks much better.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000158.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000158.npy
0011,Neutral,0011_000159,Such tunes are joy to dancing fay.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000159.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000159.npy
0011,Neutral,0011_000160,"Kitty, can you play chess?",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000160.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000160.npy
0011,Neutral,0011_000161,That's a full grown colt.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000161.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000161.npy
0011,Neutral,0011_000162,I lent george three pounds.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000162.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000162.npy
0011,Neutral,0011_000163,How they went to the mountains to eat nuts.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000163.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000163.npy
0011,Neutral,0011_000164,His large mouth curled into a sneer.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000164.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000164.npy
0011,Neutral,0011_000165,"They were going fast, with a light clip.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000165.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000165.npy
0011,Neutral,0011_000166,They ate beef at the butcher shop.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000166.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000166.npy
0011,Neutral,0011_000167,I toy with my liqueur.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000167.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000167.npy
0011,Neutral,0011_000168,"I said you looked like an egg, sir.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000168.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000168.npy
0011,Neutral,0011_000169,Sam waved his arm vaguely.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000169.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000169.npy
0011,Neutral,0011_000170,But if you hadn't done them.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000170.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000170.npy
0011,Neutral,0011_000171,I say neither yea nor nay.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000171.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000171.npy
0011,Neutral,0011_000172,I shall say good bye.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000172.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000172.npy
0011,Neutral,0011_000173,He searched through the box.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000173.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000173.npy
0011,Neutral,0011_000174,I pay half a crown a week extra.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000174.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000174.npy
0011,Neutral,0011_000175,All this we have won by our labour.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000175.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000175.npy
0011,Neutral,0011_000176,"She just smiled calmly, mother knows that is the best smile.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000176.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000176.npy
0011,Neutral,0011_000177,Tom fell with a cloven head.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000177.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000177.npy
0011,Neutral,0011_000178,And vowed he'd change the pigtail's place.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000178.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000178.npy
0011,Neutral,0011_000179,Daisy creams with pink edges.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000179.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000179.npy
0011,Neutral,0011_000180,Toast from the bread fruit tree.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000180.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000180.npy
0011,Neutral,0011_000181,"First, issue a reward.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000181.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000181.npy
0011,Neutral,0011_000182,Age forty five if a day a lie.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000182.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Neutral\0011_000182.npy
